timestamp,quad_roll,quad_pitch,quad_yaw,quad_altitude,quad_temperature,u_roll,u_pitch,u_yaw,u_altitude,cmd_roll,cmd_pitch,cmd_yaw,cmd_altitude,heading,lat,lon
1615126957,1.11,0.45,320.87,-0.00,20.76,-3.60,-1.63,-0.08,-0.25,-0.00,-0.00,-0.00,-0.00,321.40,41.026,-8.4531111630142666,0.70,1.05,232.44,243.25,20.03,-5.01,-6.36,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,234.49,41.026,-8.4531111630182741,0.39,0.44,131.61,242.55,21.20,-3.04,-2.95,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,131.15,41.026,-8.453111
1630184559,0.58,0.71,0.57,128.29,433.54,22.20,-4.00,-3.04,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.49,41.026,-8.453111
1630184561,0.80,0.65,128.29,433.52,22.21,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.29,41.026,-8.453111
1630184562,0.89,0.71,128.26,433.52,22.23,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.98,41.026,-8.453111
1630184564,0.96,0.77,128.21,433.50,22.23,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.53,41.026,-8.453111
1630184566,1.02,0.83,128.14,433.51,22.25,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,129.27,41.026,-8.453111
1630184568,1.07,0.88,128.05,433.51,22.25,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.73,41.026,-8.453111
1630184570,1.10,0.91,127.97,433.41,22.23,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.73,41.026,-8.453111
1630184571,1.12,0.92,127.89,433.50,22.23,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,129.29,41.026,-8.453111
1630184573,1.15,0.94,127.81,433.50,22.23,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.85,41.026,-8.453111
1630184575,1.18,0.96,127.74,433.51,22.25,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.61,41.026,-8.453111
1630184577,1.20,0.99,127.62,127.54,433.52,22.26,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.55,127.88,41.026,-8.453111
1630184579,1.20,0.99,127.50,433.48,433.55,22.28,-0.00,-0.00,0.00,-0.00,-0.03,0.03,0.03,-0.09,-0.00,-0.00,128.57,41.026,-8.453111
1630184581,1.22,1.00,127.47,433.52,22.28,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.63,41.026,-8.453111
1630184583,1.23,1.02,127.44,433.47,22.28,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.65,41.026,-8.453111
1630184584,1.24,1.03,127.39,433.47,22.28,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.23,41.026,-8.453111
1630184586,1.25,1.03,127.29,433.54,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.85,41.026,-8.453111
1630184588,1.25,1.03,127.20,433.54,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.92,41.026,-8.453111
1630184590,1.27,1.03,127.12,433.48,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,125.58,41.026,-8.453111
1630184592,1.26,1.04,127.04,433.50,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.34,41.026,-8.453111
1630184593,1.26,1.05,127.05,433.51,22.30,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.25,41.026,-8.453111
1630184595,1.26,1.04,127.03,433.60,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.26,41.026,-8.453111
1630184597,1.26,1.06,127.06,433.54,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.18,41.026,-8.453111
1630184599,1.26,1.06,127.09,433.54,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,125.90,41.026,-8.453111
1630184601,1.26,1.06,127.05,341.39,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.40,41.026,-8.453111
1630184603,1.27,1.06,126.98,341.41,22.35,-0.00,-0.00,0.00,-0.00,-0.03,-0.03,0.03,-0.09,-0.00,127.40,41.026,-8.453111
1630184604,1.27,1.06,126.98,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.80,41.026,-8.453111
1630184606,1.27,1.06,127.00,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.42,41.026,-8.453111
1630184608,1.27,1.05,127.01,341.42,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.11,41.026,-8.453111
1630184610,1.27,1.06,127.04,341.32,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.72,41.026,-8.453111
1630184612,1.27,1.06,127.00,341.45,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.53,41.026,-8.453111
1630184613,1.27,1.06,127.03,341.42,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.81,41.026,-8.453111
1630184615,1.27,1.06,127.03,341.38,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.42,41.026,-8.453111
1630184617,1.29,1.05,127.07,341.42,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.89,41.026,-8.453111
1630184619,1.30,1.06,127.08,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.99,41.026,-8.453111
1630184621,1.30,1.06,127.05,341.42,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.18,41.026,-8.453111
1630184622,1.30,1.05,126.96,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.82,41.026,-8.453111
1630184655,0.61,0.57,129.16,433.60,22.29,-4.09,-3.06,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,130.02,41.026,-8.453111
1630184657,0.71,0.65,128.94,433.61,22.31,-4.56,-3.48,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,129.20,41.026,-8.453111
1630184658,0.81,0.71,128.72,433.63,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.72,41.026,-8.453111
1630184660,0.88,0.77,128.52,341.50,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.44,41.026,-8.453111
1630184662,0.96,0.82,128.42,341.50,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.67,41.026,-8.453111
1630184664,1.01,0.84,128.31,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.03,41.026,-8.453111
1630184666,1.06,0.88,128.20,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.81,41.026,-8.453111
1630184667,1.10,0.90,128.08,341.41,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.75,41.026,-8.453111
1630184669,1.13,0.90,127.91,341.42,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.74,41.026,-8.453111
1630184671,1.16,0.91,127.77,341.50,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.91,41.026,-8.453111
1630184673,1.19,0.93,127.63,341.47,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.51,41.026,-8.453111
1630184675,1.21,0.95,127.59,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.10,41.026,-8.453111
1630184677,1.22,0.96,127.53,341.45,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.57,41.026,-8.453111
1630184678,1.23,0.96,127.46,341.47,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.95,41.026,-8.453111
1630184680,1.24,0.97,127.37,341.44,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.15,41.026,-8.453111
1630184682,1.26,0.99,127.27,341.44,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.93,41.026,-8.453111
1630184684,1.26,0.98,127.20,341.47,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.81,41.026,-8.453111
1630184686,1.26,0.99,127.21,341.48,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.67,41.026,-8.453111
1630184687,1.27,0.98,127.22,341.48,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.03,41.026,-8.453111
1630184689,1.26,0.99,127.25,341.48,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.72,41.026,-8.453111
1630184691,1.27,0.99,127.25,341.39,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.80,41.026,-8.453111
1630184693,1.28,1.00,127.26,341.39,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.33,41.026,-8.453111
1630184694,1.29,0.99,127.22,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.64,41.026,-8.453111
1630184696,1.30,1.00,127.23,341.41,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.69,41.026,-8.453111
1630184698,1.30,0.99,127.22,341.48,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.47,41.026,-8.453111
1630184700,1.30,1.00,127.22,341.35,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.49,41.026,-8.453111
1630184702,1.30,1.30,1.00,127.21,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.61,41.026,-8.453111
1630184704,1.29,1.01,127.19,341.35,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.93,41.026,-8.453111
1630184705,1.29,1.01,127.12,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.23,41.026,-8.453111
1630184707,1.29,1.00,127.07,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.96,41.026,-8.453111
1630184709,1.29,1.02,127.02,341.36,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.61,41.026,-8.453111
1630184711,1.29,1.03,127.02,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.50,41.026,-8.453111
1630184713,1.29,1.03,127.06,127.07,341.41,341.41,22.35,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,-0.00,127.68,126.78,41.026,-8.453111
1630184717,1.29,1.02,1.02,127.09,341.39,22.34,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.03,-0.03,0.03,0.03,-0.09,-0.09,-0.00,127.27,41.026,-8.453111
1630184719,1.30,1.01,127.03,433.55,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.62,41.026,-8.453111
1630184720,1.30,1.02,126.99,341.39,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.29,41.026,-8.453111
1630184722,1.29,1.04,126.94,433.54,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.36,41.026,-8.453111
1630184726,1.30,1.05,1.04,126.98,433.52,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.39,41.026,-8.453111
1630184728,1.30,1.04,127.06,433.50,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.61,41.026,-8.453111
1630184729,1.30,1.04,127.09,433.50,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.71,41.026,-8.453111
1630184733,1.30,1.04,1.04,127.11,433.48,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.36,41.026,-8.453111
1630184734,1.29,1.03,127.10,433.54,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.42,41.026,-8.453111
1630184796,1.27,1.03,127.35,433.50,22.29,-7.06,-5.53,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.63,41.026,-8.453111
1630184798,1.27,1.03,127.32,433.60,22.30,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.09,41.026,-8.453111
1630184800,1.28,1.04,127.27,433.60,22.30,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.39,41.026,-8.453111
1630184802,1.28,1.05,127.26,433.60,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.74,41.026,-8.453111
1630184804,1.29,1.05,127.21,433.61,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.71,41.026,-8.453111
1630184806,1.29,1.04,127.14,433.60,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.18,41.026,-8.453111
1630184807,1.30,1.04,127.07,341.48,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.45,41.026,-8.453111
1630184809,1.30,1.04,127.01,341.50,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.00,41.026,-8.453111
1630184811,1.28,1.05,126.96,341.50,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.18,41.026,-8.453111
1630184815,1.29,1.30,1.04,1.04,127.00,341.42,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.58,41.026,-8.453111
1630184816,1.29,1.03,127.05,341.42,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.38,41.026,-8.453111
1630184818,1.29,1.04,127.05,127.08,341.51,22.37,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,129.75,127.72,41.026,-8.453111
1630184819,1.30,1.05,127.08,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.42,41.026,-8.453111
1630184821,1.29,1.05,127.09,341.48,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.11,41.026,-8.453111
1630184823,1.28,1.04,127.07,341.44,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.87,41.026,-8.453111
1630184825,1.27,1.04,127.03,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.49,41.026,-8.453111
1630184827,1.26,1.04,126.97,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.01,41.026,-8.453111
1630184828,1.27,1.03,126.95,341.44,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.37,41.026,-8.453111
1630184830,1.27,1.04,126.92,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.60,41.026,-8.453111
1630184832,1.27,1.04,126.98,341.45,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.30,41.026,-8.453111
1630184834,1.27,1.05,127.03,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.19,41.026,-8.453111
1630184836,1.28,1.04,127.06,341.54,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.82,41.026,-8.453111
1630184837,1.29,1.03,127.08,341.55,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.11,41.026,-8.453111
1630184839,1.31,1.03,127.02,341.47,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.08,41.026,-8.453111
1630184841,1.31,1.03,126.97,341.52,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.14,41.026,-8.453111
1630184843,1.31,1.03,126.98,341.57,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.86,41.026,-8.453111
1630184845,1.32,1.04,127.03,341.57,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.83,41.026,-8.453111
1630184846,1.32,1.03,127.04,341.48,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.89,41.026,-8.453111
1630184848,1.33,1.04,127.07,341.57,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.55,41.026,-8.453111
1630184850,1.31,1.04,127.03,341.48,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.30,41.026,-8.453111
1630184852,1.32,1.05,127.04,341.47,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.53,41.026,-8.453111
1630184854,1.31,1.05,127.04,341.54,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.25,41.026,-8.453111
1630184855,1.31,1.05,127.05,341.55,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.39,41.026,-8.453111
1630184857,1.30,1.04,127.03,341.47,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.11,41.026,-8.453111
1630184859,1.30,1.04,126.98,341.45,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.71,41.026,-8.453111
1630184861,1.30,1.03,126.93,341.54,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.44,41.026,-8.453111
1630184863,1.30,1.03,126.98,341.51,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.90,41.026,-8.453111
1630184864,1.29,1.01,127.03,341.57,22.42,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.24,41.026,-8.453111
1630184866,1.29,1.01,127.08,341.48,341.42,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.90,41.026,-8.453111
1630184868,1.29,1.01,127.08,341.54,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.38,41.026,-8.453111
1630184870,1.29,1.00,127.04,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.54,41.026,-8.453111
1630184872,1.30,1.00,127.06,341.50,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.11,41.026,-8.453111
1630184873,1.31,1.01,127.08,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.59,41.026,-8.453111
1630184875,1.30,1.00,127.11,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.61,41.026,-8.453111
1630184877,1.31,1.00,127.11,341.48,22.37,-0.00,-0.00,0.00,-0.00,-0.03,-0.03,0.03,0.03,-0.09,-0.00,-0.00,126.91,41.026,-8.453111
1630184879,1.31,1.01,127.05,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.06,41.026,-8.453111
1630184881,1.31,1.02,127.00,341.54,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.77,41.026,-8.453111
1630184918,0.97,0.77,128.38,433.57,22.22,-5.76,-4.37,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.78,41.026,-8.453111
1630184920,1.03,0.81,128.19,433.60,22.25,-5.99,-4.56,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.36,41.026,-8.453111
1630184922,1.08,0.84,127.98,433.61,22.26,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.11,41.026,-8.453111
1630184923,1.13,0.88,127.92,433.54,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.63,41.026,-8.453111
1630184925,1.15,0.90,127.86,433.64,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.88,41.026,-8.453111
1630184927,1.17,0.93,127.80,433.64,22.28,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.60,41.026,-8.453111
1630184929,1.19,0.95,127.75,433.67,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.91,41.026,-8.453111
1630184931,1.21,0.97,127.67,433.67,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.57,41.026,-8.453111
1630184932,1.22,0.99,127.60,433.70,22.30,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.18,41.026,-8.453111
1630184934,1.24,1.01,127.55,433.70,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.99,41.026,-8.453111
1630184936,1.26,1.02,127.50,433.72,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.15,41.026,-8.453111
1630184938,1.27,1.02,127.45,433.73,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.26,41.026,-8.453111
1630184940,1.30,1.02,127.34,341.57,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.61,41.026,-8.453111
1630184941,1.30,1.04,127.26,341.57,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.06,41.026,-8.453111
1630184943,1.31,1.04,127.20,341.58,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.23,41.026,-8.453111
1630184945,1.31,1.04,127.23,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.57,41.026,-8.453111
1630184947,1.30,1.04,127.22,341.60,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.43,41.026,-8.453111
1630184949,1.30,1.04,127.18,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.20,41.026,-8.453111
1630184950,1.30,1.04,127.18,341.60,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.59,41.026,-8.453111
1630184953,1.31,1.05,127.18,341.60,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.88,41.026,-8.453111
1630184954,1.31,1.05,127.18,341.57,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.10,41.026,-8.453111
1630184956,1.32,1.05,127.16,341.57,22.40,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.27,41.026,-8.453111
1630184958,1.31,1.04,127.09,341.55,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.30,41.026,-8.453111
1630184959,1.31,1.05,127.03,341.57,22.39,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.04,41.026,-8.453111
1630184961,1.31,1.04,127.01,341.63,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.14,41.026,-8.453111
1630184963,1.30,1.04,127.03,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.07,41.026,-8.453111
1630184965,1.29,1.05,127.05,341.51,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.79,41.026,-8.453111
1630184967,1.29,1.04,127.07,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.33,41.026,-8.453111
1630184997,0.63,0.47,129.10,433.61,22.20,-4.18,-3.04,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.26,41.026,-8.453111
1630184998,0.74,0.57,128.93,433.57,22.22,-4.68,-3.44,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.41,41.026,-8.453111
1630185000,0.84,0.63,128.80,433.67,22.25,-5.13,-3.75,-0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.23,41.026,-8.453111
1630185002,0.91,0.70,128.64,433.54,22.26,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.44,41.026,-8.453111
1630185004,0.98,0.75,128.44,433.66,22.27,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.12,41.026,-8.453111
1630185006,1.02,0.79,128.29,433.67,22.29,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.22,41.026,-8.453111
1630185007,1.06,0.83,128.19,433.70,22.30,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.56,41.026,-8.453111
1630185009,1.10,0.87,128.06,433.70,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.60,41.026,-8.453111
1630185011,1.13,0.89,127.94,433.66,22.31,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,129.11,41.026,-8.453111
1630185013,1.17,0.91,127.79,433.66,22.32,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.58,41.026,-8.453111
1630185015,1.19,0.93,127.64,341.57,22.34,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.39,41.026,-8.453111
1630185016,1.21,0.95,127.52,341.50,22.35,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.30,41.026,-8.453111
1630185018,1.23,0.97,127.51,341.54,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.68,41.026,-8.453111
1630185020,1.25,0.98,127.49,341.60,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.38,41.026,-8.453111
1630185023,1.27,0.98,127.47,341.61,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.17,41.026,-8.453111
1630185024,1.27,0.99,127.43,341.51,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,126.08,41.026,-8.453111
1630185025,1.28,1.00,127.36,341.58,22.36,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.48,41.026,-8.453111
1630185027,1.30,1.01,127.34,341.60,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.53,41.026,-8.453111
1630185029,1.29,1.02,127.30,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.43,41.026,-8.453111
1630185031,1.29,1.02,127.23,341.54,22.37,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.63,41.026,-8.453111
1630185033,1.29,1.03,127.24,341.54,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,128.59,41.026,-8.453111
1630185034,1.30,1.03,127.25,341.54,22.38,-0.00,-0.00,0.00,-0.00,-0.03,0.03,-0.09,-0.00,127.57,41.026,-8.453111
